source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
RIOK3	1	0	0	0	1	0	0	1	0	0	0	0
TNFRSF18	1	1	1	1	1	1	1	1	1	1	1	1
FPGT	0	0	0	0	1	0	0	0	0	0	0	1
TNFRSF10B	1	0	0	0	0	0	0	1	0	0	0	0
TNFRSF10A	0	0	0	0	0	0	1	1	0	0	0	0
DYRK4	1	1	1	1	1	1	1	1	1	1	1	1
PEX11B	1	1	1	1	1	1	1	1	1	1	1	1
SUCLG2	1	0	1	1	1	0	0	0	0	0	0	1
SUCLG1	1	1	1	0	1	0	0	1	1	0	0	1
SUCLA2	0	0	0	0	1	0	0	0	0	0	0	0
CREG1	0	0	0	0	0	0	0	1	0	0	0	0
TRIM24	0	0	0	0	1	0	0	1	0	0	0	0
IL18RAP	1	0	1	0	0	0	0	0	0	0	0	1
IL18R1	1	0	1	0	0	0	1	0	0	0	0	0
CCNK	1	1	1	1	1	1	1	1	1	1	1	1
DPM1	1	1	1	1	1	1	1	1	1	1	1	1
CDKL1	0	0	1	0	0	0	0	0	0	0	0	0
BANF1	0	0	0	1	0	0	0	0	0	0	0	1
DCAF5	1	1	1	0	1	0	0	1	0	0	0	1
DPM2	1	1	1	1	1	1	1	1	1	1	1	1
SAP30	0	0	0	1	0	0	1	0	0	0	0	0
INPP4B	1	1	1	1	1	1	1	1	1	1	1	1
CES2	0	0	0	0	0	0	1	0	0	0	0	1
IQGAP1	1	0	1	1	0	0	0	1	1	0	0	0
CD84	0	1	0	0	1	0	0	0	0	0	0	1
GMPS	1	0	0	0	1	0	1	1	0	0	0	0
TMEM11	0	0	0	1	0	0	0	1	0	0	0	1
SOCS2	0	0	1	0	0	0	0	1	0	0	0	0
GGH	1	1	1	1	1	1	1	1	1	1	1	1
CFLAR	0	0	0	0	0	0	0	0	0	1	0	0
HDAC3	1	1	1	1	1	1	1	1	1	1	1	1
ALKBH1	0	0	1	0	0	0	0	0	0	0	0	0
KAT2B	1	0	0	1	0	0	0	1	0	1	0	0
CDK5R1	1	1	1	1	1	1	1	1	1	1	1	1
FCGBP	1	0	1	1	0	0	1	0	0	0	0	1
STK19	0	0	0	1	0	0	0	0	1	0	0	0
LDB1	0	0	0	0	0	0	0	1	0	0	0	0
APLN	1	1	0	0	1	0	0	1	0	0	1	0
PER3	1	0	0	0	0	0	0	0	0	0	0	0
PER2	1	0	1	1	1	0	0	0	0	1	1	0
SYNJ1	1	0	0	1	1	0	0	0	0	0	0	1
ST3GAL5	0	1	0	1	0	0	0	1	0	0	0	1
IER3	1	0	1	0	0	0	1	1	0	0	0	1
SYNJ2	0	0	0	0	1	0	1	1	1	1	1	0
CDC123	0	0	0	1	1	0	0	0	0	0	0	0
ARHGEF7	0	0	1	0	1	0	0	1	0	1	0	0
VNN2	1	0	1	0	0	0	0	1	0	1	0	0
SPHK1	1	1	1	1	1	1	1	1	1	1	1	1
SQSTM1	0	0	0	0	0	0	0	1	0	0	0	0
SGPL1	1	0	0	0	1	0	0	0	0	0	0	0
FUBP1	0	1	0	0	0	0	0	0	0	0	0	0
CDC16	0	0	0	0	1	0	1	1	0	0	0	0
ZNF259	0	0	0	0	0	0	0	0	0	0	0	1
NAE1	1	1	1	1	1	1	1	1	1	1	1	1
SLC5A6	1	0	0	0	0	0	0	0	0	0	1	0
DDX18	0	0	0	1	1	0	0	0	0	0	0	1
TAX1BP1	0	0	1	0	0	0	0	1	0	1	0	0
MCM3AP	0	0	1	0	0	0	0	1	0	0	0	0
EIF2B4	0	0	0	1	0	0	0	0	0	0	0	0
EIF2B3	0	0	0	1	0	0	0	0	0	0	0	0
EIF2B2	0	1	1	0	0	0	0	0	0	0	1	1
EIF2B5	1	0	0	0	0	0	0	1	0	0	0	0
EIF2S2	0	0	0	1	0	0	0	1	0	0	0	0
CPNE3	1	1	1	1	1	1	1	1	1	1	1	1
BUD31	1	1	1	1	1	1	1	1	1	1	1	1
MTMR3	0	0	1	1	0	0	1	1	0	0	0	1
MTMR2	0	0	0	0	1	0	0	0	0	0	0	0
PRPF4B	1	0	1	1	1	0	0	1	0	1	0	1
CPNE1	0	0	0	1	0	0	0	1	0	0	0	0
AP1S2	1	1	1	1	1	1	1	1	1	1	1	1
AP1G2	0	0	0	0	0	0	0	1	0	1	0	0
AP1M1	1	0	0	0	1	0	0	1	0	0	0	0
CACNA1I	1	0	0	0	0	0	0	0	0	0	0	0
CACNA1H	1	0	0	0	0	0	0	0	0	0	0	0
TIMELESS	1	0	0	0	0	0	0	0	0	0	0	0
BCL10	0	0	0	0	1	0	0	0	0	0	0	0
HERC2	1	0	0	1	0	0	0	1	0	0	1	1
HERC1	1	1	1	1	0	0	0	1	1	1	0	0
SNURF	1	1	1	1	1	1	1	1	1	1	1	1
FOXH1	0	0	0	1	0	0	0	1	0	1	0	0
MBD4	0	0	0	0	0	0	1	0	0	0	0	0
MBD2	0	1	0	0	0	0	0	1	0	0	0	0
FAM127A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
RAB7L1	1	0	0	0	1	0	0	0	0	0	0	0
WASF1	1	1	1	1	1	1	1	1	1	1	1	1
FUBP3	0	0	0	0	1	0	0	1	0	0	0	0
TOP3B	0	0	0	0	0	0	0	0	1	0	0	0
CDK5R2	1	0	0	0	0	0	0	1	0	0	0	0
AP3D1	1	0	0	0	0	0	0	0	0	0	0	0
BTRC	0	0	1	0	0	0	0	1	0	0	0	1
HIST1H3F	1	1	1	1	1	1	1	1	1	1	1	1
HIST1H2AG	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BJ	0	1	1	0	0	0	0	0	0	1	0	1
H1FX	0	0	0	0	0	0	1	1	0	0	0	0
USP13	0	0	0	0	0	0	1	0	0	0	1	0
PLOD3	1	0	0	0	0	0	0	0	0	0	0	0
RPS6KA4	1	1	1	1	1	1	1	1	1	1	1	1
ATP6V0E1	0	0	0	0	0	0	0	1	0	0	0	0
NOL3	1	1	1	1	1	1	1	1	1	1	1	1
TAF1C	0	0	0	0	0	0	0	0	1	0	0	0
TAF1B	0	0	0	0	0	0	0	1	0	0	1	1
TAF1A	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A14	1	0	0	0	0	0	0	0	0	0	0	0
MPZL1	1	0	1	1	1	0	1	0	1	0	0	0
MAP3K14	1	0	0	0	0	0	0	1	0	0	0	0
SOCS3	1	0	0	0	0	0	0	0	0	0	0	1
BRSK2	0	0	0	0	0	0	1	1	0	0	0	0
RNF8	0	0	1	0	0	0	0	1	0	0	0	0
HIP1R	1	1	1	1	1	1	1	1	1	1	1	1
RHBDL1	1	1	1	1	1	1	1	1	1	1	1	1
BAZ1B	0	0	0	1	1	0	0	0	0	0	0	1
CCRL2	1	1	0	0	0	0	1	0	0	0	0	0
TAAR5	1	1	1	1	1	1	1	1	1	1	1	1
UBA3	1	0	0	0	0	0	0	0	0	0	0	1
UBE2M	1	1	1	1	1	1	1	1	1	1	1	1
SPAG9	1	0	1	0	0	0	0	0	0	0	0	1
BTAF1	1	0	0	0	0	0	0	0	0	0	0	1
RPL14	1	1	1	1	1	1	1	1	1	1	1	1
DOK2	0	0	0	0	0	0	0	1	1	0	0	1
SH2D2A	1	1	1	1	1	1	1	1	1	1	1	1
ARTN	1	1	1	1	1	1	1	1	1	1	1	1
AIP	0	0	0	0	0	0	0	1	0	0	0	0
PSTPIP2	1	0	0	0	0	0	1	0	0	0	0	0
PSTPIP1	0	0	1	0	1	0	0	1	0	0	0	0
NFS1	0	0	0	0	0	0	1	0	0	0	0	0
PRC1	1	0	0	0	0	0	0	1	0	0	0	0
SLC7A6	1	0	0	0	0	1	0	0	0	1	0	0
SLC13A2	1	0	0	0	0	0	0	1	0	0	0	0
PAPSS1	1	0	0	1	0	0	0	1	0	0	0	0
PIAS2	0	0	0	0	0	0	0	0	0	1	0	0
MAP3K6	1	1	1	1	1	1	1	1	1	1	1	1
ASH2L	0	1	1	0	0	0	0	0	0	0	0	0
VCY	1	1	1	1	1	1	1	1	1	1	1	1
EIF1AY	1	1	1	1	1	1	1	1	1	1	1	1
PKMYT1	0	0	0	1	0	0	0	0	0	0	0	0
PIGQ	0	0	0	0	0	0	0	1	0	0	0	0
SART1	1	1	1	1	1	1	1	1	1	1	1	1
DNAJA3	1	1	1	1	1	1	1	1	1	1	1	1
UNC119	0	0	0	0	1	0	1	1	0	0	0	0
TBX19	1	0	1	0	1	0	0	0	0	0	0	0
USP14	0	0	0	0	0	0	0	1	0	0	0	0
USP6	1	1	1	1	1	1	1	1	1	1	1	1
USP10	1	0	1	1	1	0	0	0	1	0	1	1
USP8	0	0	1	1	0	0	0	0	0	0	0	0
MTMR6	0	0	0	0	0	0	0	0	1	0	0	0
MTMR4	0	0	0	0	0	0	1	1	0	1	0	0
NMI	1	0	1	0	0	0	0	0	0	0	1	0
MTA1	0	0	0	0	0	0	0	0	0	0	1	0
ATP6V0D1	1	1	1	1	1	1	1	1	1	1	1	1
SEC22C	0	0	0	0	1	0	0	1	0	0	0	0
SLC16A6	0	0	0	0	0	0	1	0	0	0	0	0
SLC16A5	0	0	0	0	0	0	0	1	0	0	0	0
SLC16A3	0	0	0	0	1	0	0	1	0	0	0	0
RQCD1	1	1	1	1	1	1	1	1	1	1	1	1
SMC3	1	0	1	0	1	0	0	0	0	0	0	0
PRPF4	0	0	0	0	1	0	0	0	0	0	0	0
PRPF3	0	0	0	0	0	0	0	0	0	0	1	0
FAM50A	1	1	1	1	1	1	1	1	1	1	1	1
AIFM1	0	0	1	0	0	0	0	0	0	0	0	0
RABEP1	0	1	1	0	1	0	0	1	0	1	1	0
RRP9	0	0	0	0	0	0	0	1	0	0	0	0
ARHGEF1	0	0	0	0	1	0	0	1	0	0	0	0
CBFA2T2	1	0	1	1	1	0	0	1	0	0	0	0
ATG12	0	0	0	0	0	0	0	1	0	0	0	0
PDCD5	0	0	0	1	0	0	0	1	0	0	0	0
SYNGR3	0	0	0	0	0	0	0	1	0	0	0	1
SYNGR2	0	0	0	0	0	0	0	1	0	0	0	0
SYNGR1	1	0	0	0	0	0	0	0	0	0	0	0
HGS	1	1	1	1	1	1	1	1	1	1	1	1
SDCCAG1	1	1	1	1	1	1	1	1	1	1	1	1
NEURL	0	0	0	1	1	0	1	1	0	1	1	0
DYRK1B	1	0	0	0	0	0	0	1	0	1	0	0
CTDP1	0	0	0	1	0	0	0	0	1	1	0	0
FIBP	1	1	1	1	1	1	1	1	1	1	1	1
PCSK7	0	0	0	0	0	0	0	0	1	0	0	0
EBAG9	1	0	0	0	0	0	0	1	0	0	0	0
COX7A2L	0	0	1	0	0	0	0	0	0	0	0	0
TMSB10	1	0	0	0	1	0	0	1	0	0	0	1
SFRS2IP	1	1	1	1	1	1	1	1	1	1	1	1
LPAR2	0	0	0	1	0	0	0	0	0	0	0	0
MYOM2	0	0	1	1	1	0	1	0	1	0	1	1
AP4M1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF2	0	0	1	0	0	0	0	1	0	0	0	1
ZW10	1	1	1	1	1	1	1	1	1	1	1	1
BUB3	1	1	1	1	1	1	1	1	1	1	1	1
SLC24A1	1	1	1	1	1	1	1	1	1	1	1	1
DDX21	1	0	0	1	0	0	0	0	0	0	0	0
ZBED1	1	1	1	1	1	1	1	1	1	1	1	1
DEDD	0	0	0	0	0	0	1	0	0	0	0	0
SLC16A7	1	0	0	0	1	0	0	0	0	0	0	0
SLC33A1	0	0	0	0	1	0	0	0	0	0	0	0
ZMYM4	1	1	1	0	0	0	0	1	0	0	0	0
ZMYM3	1	1	1	1	1	1	1	1	1	1	1	1
ZMYM6	0	0	0	0	1	0	0	0	0	0	0	0
ZMYM5	0	0	0	0	1	0	0	0	0	0	0	0
LRRFIP1	1	0	0	0	1	0	0	1	1	0	1	1
LRRFIP2	1	0	1	1	0	0	1	1	0	0	0	0
XPR1	0	0	0	0	1	0	0	0	0	0	0	1
FAIM3	0	1	0	0	1	0	0	1	0	0	0	0
VAPB	0	0	1	1	1	0	0	1	0	0	1	1
VAPA	0	0	0	0	0	0	1	0	0	0	0	0
MTA2	0	0	0	0	0	0	0	1	0	0	0	0
NOLC1	1	0	0	1	0	0	0	0	0	0	0	0
RAB11B	0	0	0	0	0	0	0	1	0	0	0	0
PTTG1	1	0	1	0	0	0	0	0	0	0	0	0
IL32	0	1	0	0	0	0	0	1	1	1	0	0
CCPG1	0	0	0	1	0	0	0	0	0	0	0	0
TBRG4	0	0	0	0	0	0	1	0	0	1	0	0
PNMA1	1	0	1	0	1	0	0	1	1	0	0	1
UBE2L6	0	0	0	0	0	0	1	0	0	0	0	0
DHRS3	1	0	0	0	0	0	1	0	0	0	0	0
RPS6KA5	1	1	0	1	1	0	1	1	0	0	0	1
AIMP1	1	1	1	1	1	1	1	1	1	1	1	1
BZRAP1	0	0	0	0	0	0	0	0	0	0	0	1
MFHAS1	1	0	1	1	1	0	0	1	0	0	0	1
MAPKAPK2	1	0	0	0	0	0	0	0	1	1	1	0
STK17B	1	0	1	1	1	0	0	0	0	0	0	1
STK17A	1	1	0	1	1	0	0	1	0	0	0	1
CYTH2	1	1	1	1	1	1	1	1	1	1	1	1
CYTH1	1	1	1	0	0	0	1	1	0	1	0	1
ITGB1BP1	0	0	0	0	0	0	0	1	0	0	0	0
BCL7C	1	1	1	1	1	1	1	1	1	1	1	1
BCL7B	0	1	0	0	0	0	0	0	1	0	0	0
COPB2	1	1	1	1	1	1	1	1	1	1	1	1
WDR46	1	1	1	1	1	1	1	1	1	1	1	1
ZBTB22	0	0	0	0	0	0	0	1	0	0	0	0
MED14	1	1	1	1	1	1	1	1	1	1	1	1
NPIP	0	0	0	0	0	0	0	0	0	1	0	0
GPR56	1	0	1	1	0	0	0	1	0	0	1	0
S1PR2	1	1	1	1	1	1	1	1	1	1	1	1
SFRS11	1	1	1	1	1	1	1	1	1	1	1	1
ATP6V1F	1	1	1	1	1	1	1	1	1	1	1	1
SNORD22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
CD83	0	0	0	1	1	0	0	1	0	0	0	1
ZNF235	1	0	0	1	0	0	0	0	0	0	0	0
C5orf13	1	1	1	1	1	1	1	1	1	1	1	1
PTER	0	0	0	1	1	0	0	1	0	0	0	0
COPS2	0	0	0	0	1	0	0	0	0	0	0	1
TRIP12	1	0	0	0	0	0	1	1	0	0	0	0
TRIP11	1	0	0	1	0	0	0	0	0	0	0	0
TRIP10	0	0	0	0	0	0	0	1	0	0	0	0
HMGN3	0	0	0	0	0	0	0	1	0	0	0	0
TRIP4	1	0	0	1	0	0	0	1	0	0	0	1
ZNHIT3	0	0	0	0	0	0	1	0	0	0	0	0
GTF3C5	0	0	0	0	1	0	0	1	0	0	0	0
GTF3C4	0	0	0	1	0	0	0	0	0	0	0	0
GTF3C3	0	0	1	0	0	0	0	0	0	0	0	0
B4GALT5	1	0	1	1	1	0	1	1	1	0	0	1
CNOT8	1	0	0	0	0	0	0	0	0	0	0	1
TCEAL1	0	0	0	0	0	0	0	1	0	0	0	0
VAMP3	0	0	0	0	1	0	0	0	1	1	0	0
SNAP29	1	1	1	1	1	1	1	1	1	1	1	1
EFTUD2	1	0	0	0	0	0	0	1	0	0	0	1
TAOK2	0	0	0	0	0	0	0	0	1	0	0	0
RPL23	0	0	0	0	0	0	1	0	0	0	0	0
SLC9A3R2	0	0	0	0	0	0	0	0	0	1	1	0
TXNL1	1	1	1	1	1	1	1	1	1	1	1	1
UBE4A	1	0	1	0	0	0	0	0	0	0	0	1
PPIG	0	0	0	0	1	0	0	1	0	0	0	1
LONP1	0	0	0	0	0	0	0	1	0	0	0	0
CPNE6	1	1	1	1	1	1	1	1	1	1	1	1
RAB33A	0	1	1	0	0	0	0	1	0	1	0	0
RAB28	0	0	0	0	0	0	0	1	0	0	0	0
RAB9P1	1	1	1	1	1	1	1	1	1	1	1	1
RAB9A	0	0	0	0	0	0	0	1	0	0	0	1
SLC9A3R1	1	1	1	1	1	1	1	1	1	1	1	1
KIF3B	1	0	1	0	0	0	1	0	0	0	0	0
ZFYVE9	1	1	1	1	1	1	1	1	1	1	1	1
PLAA	0	0	0	1	0	0	0	0	0	0	0	0
PPT2	1	1	1	1	1	1	1	1	1	1	1	1
TM9SF2	1	1	1	1	1	0	1	0	0	1	0	1
COX5A	0	0	0	0	1	0	0	0	0	0	0	1
GRHPR	1	1	1	1	1	1	1	1	1	1	1	1
OTOF	0	0	0	1	0	0	0	1	0	0	0	0
COG1	1	1	0	0	0	0	0	0	1	0	0	0
CIAO1	0	0	0	0	0	0	0	1	0	0	0	0
TGFBRAP1	1	1	0	0	0	0	0	1	1	0	0	0
HS6ST1	1	0	1	0	0	0	0	0	0	0	0	0
NMT2	0	0	1	0	1	1	1	0	0	0	0	0
STOML1	0	0	1	1	0	0	1	0	1	1	0	0
RECQL5	1	1	1	1	1	1	1	1	1	1	1	1
RECQL4	1	1	1	1	1	1	1	1	1	1	1	1
GRAP2	1	1	1	0	1	1	1	0	0	0	1	0
SEP15	0	0	0	0	1	0	0	0	0	0	0	0
LPXN	1	0	0	0	0	0	0	1	0	0	0	0
ZRANB2	1	0	0	0	0	0	1	0	1	0	0	0
PEX16	0	0	0	0	0	0	0	1	0	0	0	0
SNRNP40	0	0	0	0	0	0	1	0	0	0	0	0
MED21	0	0	1	0	0	0	0	0	0	0	0	0
TJP2	1	1	0	1	1	0	0	1	0	0	0	1
FADS2	1	1	1	1	1	1	1	1	1	1	1	1
DDX23	0	0	0	0	0	0	1	1	0	0	0	0
CRIPT	0	0	0	0	0	0	0	1	0	0	0	0
ZNF264	1	1	1	1	1	1	1	1	1	1	1	1
KCNK6	1	1	1	1	1	1	1	1	1	1	1	1
CDYL	1	1	1	0	0	0	1	1	0	0	0	0
ABCG2	1	0	0	1	1	0	0	0	0	0	0	1
CHST2	0	0	0	0	1	0	0	0	0	0	0	1
MED23	0	1	1	0	0	0	0	0	0	0	0	0
MED17	1	1	1	1	1	1	1	1	1	1	1	1
MED26	0	0	0	1	1	0	0	1	0	0	0	0
MED27	0	0	0	0	1	0	0	1	0	0	0	0
MED7	0	0	1	0	0	0	0	0	0	0	0	1
QKI	0	1	0	0	0	0	0	1	1	1	0	0
ITM2B	1	1	0	0	1	0	0	0	1	0	1	0
GSTO1	1	1	1	1	1	1	1	1	1	1	1	1
MAP4K4	1	0	1	0	1	0	0	0	1	0	0	1
LY86	1	1	1	0	0	0	0	1	0	0	1	0
EIF2AK3	0	0	1	0	0	0	0	0	0	0	0	0
ITM2A	1	1	1	1	1	1	1	1	1	1	1	1
GGPS1	1	0	0	0	0	0	0	0	0	0	0	0
HOMER3	0	0	0	0	0	0	0	1	0	0	0	0
HOMER1	0	0	0	0	1	0	0	1	0	0	0	0
ARHGEF6	1	0	1	0	1	0	1	1	0	0	0	0
AKAP7	1	0	1	1	0	0	0	1	1	0	0	0
IL27RA	0	0	0	0	0	0	0	1	1	1	0	0
SH3BP5	1	0	1	0	1	0	1	1	1	0	1	0
EIF4E2	1	1	1	1	1	1	1	1	1	1	1	1
C1orf38	1	1	1	1	1	1	1	1	1	1	1	1
ATG5	1	0	1	1	1	0	0	1	0	0	0	0
ROCK2	0	0	0	0	0	0	0	1	0	0	0	0
NAPSA	0	0	0	0	0	0	0	0	0	0	1	0
MED20	1	1	1	1	1	1	1	1	1	1	1	1
STX8	1	0	0	1	1	0	0	1	0	0	1	1
PIGL	0	0	0	1	0	0	0	1	1	1	0	1
PIGB	0	0	0	1	0	0	0	1	0	0	0	0
PGS1	1	0	0	1	0	0	0	0	0	0	0	1
PSMF1	0	1	0	0	0	0	0	0	0	0	0	0
SLC4A7	1	1	1	1	1	0	1	0	0	0	0	0
MAGED1	1	1	1	1	1	1	1	1	1	1	1	1
RPH3AL	1	1	1	1	1	1	1	1	1	1	1	1
ADAMTS4	1	0	0	0	1	0	0	1	0	1	0	1
PMPCB	1	0	0	0	0	0	0	0	0	0	0	0
FXR2	0	0	0	0	0	0	0	1	0	0	0	0
LITAF	0	1	1	1	1	0	1	1	0	0	0	1
SPTLC2	1	1	1	0	1	0	0	0	0	0	0	1
TBPL1	0	1	0	1	0	0	0	1	1	0	0	0
NPEPPS	0	0	0	1	0	0	0	1	0	0	0	0
EEF1E1	1	1	1	1	1	1	1	1	1	1	1	1
SCAMP1	1	0	0	0	0	0	0	1	0	0	0	0
TECR	0	0	0	0	0	0	0	1	0	0	0	1
VPS4B	1	0	0	0	1	0	0	0	0	0	0	0
MPDU1	0	0	0	0	0	1	0	0	0	0	1	0
GOSR1	0	0	1	0	0	0	0	0	0	0	0	0
TMEM59	0	0	0	0	0	0	0	1	0	0	0	0
BAG5	0	0	0	0	0	0	1	1	0	0	0	0
BAG3	1	0	1	1	0	0	1	1	0	1	0	0
BAG2	0	1	1	0	0	0	0	1	0	0	1	0
POLR1C	1	1	1	1	1	1	1	1	1	1	1	1
ZNF254	1	1	1	1	1	1	1	1	1	1	1	1
GMFG	0	0	0	0	0	0	0	1	0	0	0	0
EI24	0	0	0	0	0	0	0	0	0	0	0	1
CIR1	0	0	0	0	0	0	0	0	0	1	0	0
APBA3	0	0	0	0	0	0	0	1	0	0	0	0
ATP6V1G1	0	0	0	0	0	0	0	1	0	1	0	1
ATP5J2	1	1	1	1	1	1	1	1	1	1	1	1
SPAG7	0	0	0	0	0	0	0	1	0	0	0	0
MRPL33	1	0	1	0	0	0	0	0	0	0	0	0
SEC22B	1	0	1	0	0	0	0	0	0	0	0	1
H2AFY	0	0	1	0	0	0	0	1	0	0	0	1
C14orf2	1	1	1	1	1	1	1	1	1	1	1	1
CHD1L	0	0	0	0	1	0	0	1	0	0	0	0
VPS26A	1	0	0	0	0	0	0	0	0	0	0	0
MINPP1	0	0	0	0	0	0	1	0	0	0	0	0
H6PD	1	0	0	1	0	0	0	1	0	0	0	1
BCAR1	1	0	1	0	0	0	1	0	1	0	0	1
GTPBP1	0	0	0	0	0	0	0	0	0	0	1	1
GTF2IRD1	0	0	0	1	1	0	0	1	0	0	0	0
GOSR2	0	0	0	0	0	0	1	0	1	0	0	1
NR1D1	0	0	0	0	0	0	1	0	0	0	0	0
CLOCK	1	0	1	1	1	0	0	0	1	0	0	1
BRE	1	0	1	1	1	0	1	0	1	0	1	0
CDC42BPB	1	0	0	0	0	0	0	1	1	1	0	0
PREPL	1	0	0	0	0	0	0	0	0	0	0	0
ENTPD4	0	0	1	0	1	0	0	1	0	0	0	1
RBM39	1	0	1	0	0	0	0	0	0	0	0	0
MAD2L1BP	1	1	1	1	1	1	1	1	1	1	1	1
PRDX6	1	1	1	1	1	1	1	1	1	1	1	1
WTAP	0	0	0	1	0	0	0	1	0	0	0	0
IER2	0	0	0	0	1	0	0	1	1	0	0	0
CYTIP	1	0	1	1	1	0	1	0	1	0	0	1
PITPNM1	0	0	0	0	0	0	0	1	0	0	0	0
PDIA4	1	0	0	1	0	0	1	0	1	1	1	0
NFE2L3	1	0	1	0	0	0	0	1	0	0	0	0
RNF14	1	0	0	1	0	0	0	0	0	0	0	0
C16orf7	1	1	1	1	1	1	1	1	1	1	1	1
RIN1	0	0	0	0	1	0	0	0	0	0	0	0
NCOR1	1	0	0	0	0	0	0	0	0	0	0	0
NCOR2	0	1	0	0	1	0	1	1	0	0	1	0
RNF7	0	0	0	0	0	0	0	1	0	0	0	0
MTRF1	1	1	0	1	1	0	0	0	0	0	0	0
TRAF4	1	0	0	0	0	0	0	1	1	0	0	1
ABCG1	1	1	1	0	1	0	0	0	1	1	1	0
NUP155	0	1	0	0	0	0	0	0	0	0	0	0
SEC24C	0	0	0	0	0	0	0	1	0	0	1	0
ISG15	1	1	1	1	1	1	1	1	1	1	1	1
FEZ2	0	0	0	0	1	0	0	0	0	0	0	0
ARHGEF10	0	0	0	0	1	0	1	1	0	0	1	1
ZNF592	0	0	0	0	1	0	0	1	0	0	0	1
IKBKE	0	0	0	0	0	0	0	1	0	0	0	0
MORF4L2	1	0	0	0	0	0	0	0	0	0	0	0
SH3PXD2A	1	0	0	1	1	0	1	1	0	0	0	0
MICAL2	0	0	1	1	1	0	1	1	0	0	0	0
CTR9	1	0	0	0	0	0	0	1	0	0	0	0
PPM1F	0	0	0	0	0	0	0	1	0	0	0	1
GCC2	1	1	1	1	1	1	1	1	1	1	1	1
MTFR1	1	1	0	0	0	0	0	1	0	0	0	0
PLCH2	0	0	0	0	0	0	0	1	0	0	0	0
TTC37	1	0	0	0	0	0	0	0	0	0	0	0
HS2ST1	1	0	0	0	1	0	0	0	0	1	0	1
TTLL4	0	0	1	0	0	0	0	0	0	1	0	0
SOCS5	1	0	0	0	0	0	0	0	0	0	0	0
MDC1	0	0	0	0	0	0	0	1	0	0	0	0
IQCB1	1	1	1	1	1	1	1	1	1	1	1	1
ZNF516	1	0	1	0	1	0	1	1	0	0	0	1
PDE4DIP	1	1	1	1	1	0	1	1	0	1	1	1
CEP135	1	1	0	1	0	0	1	0	0	0	0	1
LPIN2	1	0	1	1	1	0	1	1	0	0	1	1
KIAA0430	0	0	0	0	0	0	0	0	0	0	0	1
DZIP3	1	1	1	1	1	0	0	0	0	0	0	1
SAFB2	0	0	0	0	0	0	0	0	1	0	0	0
ZNF432	0	0	0	0	0	0	0	0	0	0	1	0
EIF5B	0	0	0	0	0	0	0	1	0	0	0	0
SLC25A44	1	0	0	0	0	0	0	1	0	0	0	0
KIAA0406	1	1	1	1	1	1	1	1	1	1	1	1
PHF14	0	0	0	1	1	0	0	1	0	0	0	1
FAM53B	1	1	1	0	1	0	0	1	0	0	0	1
DEPDC5	0	0	0	0	0	0	0	1	0	0	0	0
KDM4A	0	0	0	0	0	0	0	1	0	0	0	0
N4BP1	1	0	1	1	0	0	0	1	0	0	1	1
LRRC14	0	0	0	0	0	0	0	1	0	0	0	0
CLINT1	1	1	0	1	0	0	0	0	0	0	0	1
VGLL4	1	1	0	0	1	0	1	1	1	0	0	0
NUP93	0	1	0	0	0	0	0	1	0	0	0	0
BZW1	1	1	1	1	1	1	1	1	1	1	1	1
UBE3C	1	0	0	1	1	0	1	0	0	0	1	0
KIAA0391	0	0	1	1	0	0	0	1	0	0	0	0
RAPGEF2	0	0	0	0	0	0	0	0	1	0	0	0
TTC35	1	1	1	1	1	1	1	1	1	1	1	1
EDEM1	1	0	0	0	0	1	0	0	0	0	0	0
CROCC	1	0	0	0	0	0	0	0	1	0	0	0
TRAM2	1	0	0	0	0	0	1	0	0	0	0	0
PUM1	0	0	1	1	1	0	1	1	0	1	0	0
ESPL1	1	1	1	1	1	1	1	1	1	1	1	1
SAPS2	1	1	1	1	1	1	1	1	1	1	1	1
CEP57	1	1	1	1	1	1	1	1	1	1	1	1
KIAA0100	0	0	1	0	0	0	0	1	0	0	1	0
DHX34	1	0	0	0	1	0	0	0	0	0	0	0
ULK2	0	0	0	0	0	0	0	0	1	0	0	0
PCDHGA8	1	1	1	1	1	1	1	1	1	1	1	1
HERPUD1	1	0	0	0	0	0	0	0	0	0	0	0
KIAA0355	1	1	1	1	1	0	1	0	1	0	0	0
KIAA0226	1	1	1	1	1	1	1	1	1	1	1	1
AQR	1	0	0	0	0	0	0	0	0	0	0	1
ECE2	1	0	0	1	1	0	0	0	0	0	0	1
ADAMTSL2	0	0	0	0	0	0	0	1	0	0	0	0
CCDC144A	0	0	1	0	0	0	0	0	0	0	0	0
UTP14C	1	1	1	1	1	1	1	1	1	1	1	1
TMEM63A	0	0	0	0	0	0	0	0	0	1	0	0
ZNF646	1	1	1	1	1	1	1	1	1	1	1	1
RAB11FIP3	0	0	0	0	0	0	0	1	0	0	0	0
